month,ranking,title,artist,like,lyric,genre,date,rating,vote_count
1,11,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),"106,584",어떤 말로 표현해야 그대 알 수 있을까요 어떤 맘을 담아내야만 그대에게 전해질까 하루 종일 눈에 아른거려서 똑같은 매일을 보내고 있다고 나의 맘이 부담이 돼 그대가 달아날까 봐 함께 있는 지금만으로도 충분하다 생각했지만 점점 커지는 그댈 향한 마음에 이젠 말을 하고 싶죠 그댈 사랑하고 있어요 꽤 오래전부터 그대를 처음 본 후 지금까지 내 마음이 한순간 네게 움찔했죠 그때부터 나의 세상은 달라졌죠 그댄 아마 모르겠죠 나의 이런 마음들을 요동치는 소리까지도 꼭 숨겼으니까 난 아직도 많이 겁이 나지만 이제는 용기 내볼게요 그댈 사랑하고 있어요 꽤 오래전부터 그대를 처음 본 후 지금까지 내 마음이 한순간 네게 움찔했죠 그때부터 나의 세상은 달라졌죠 곁에 있는 지금도 행복해 여태껏 아껴뒀던 말 그댈 사랑하고 있어요 꽤 오래전부터 혹시 그대도 나와 같길 기도하며 내 마음이 한순간 네게 움찔했죠 그때부터 나의 세상은 달라졌죠,발라드,2020.08.23,4.2,3647
1,12,에잇(Prod.&Feat. SUGA of BTS),아이유,"362,190",So are you happy now Finally happy now are you  뭐 그대로야 난 다 잃어버린 것 같아  모든 게 맘대로 왔다가 인사도 없이 떠나 이대로는 무엇도 사랑하고 싶지 않아 다 해질 대로 해져버린 기억 속을 여행해  우리는 오렌지 태양 아래 그림자 없이 함께 춤을 춰 정해진 이별 따위는 없어 아름다웠던 그 기억에서 만나 Forever young  우우우 우우우우 우우우 우우우우 Forever we young 우우우 우우우우 이런 악몽이라면 영영 깨지 않을게  섬 그래 여긴 섬 서로가 만든 작은 섬 예 음 forever young 영원이란 말은 모래성  작별은 마치 재난문자 같지 그리움과 같이 맞이하는 아침 서로가 이 영겁을 지나 꼭 이 섬에서 다시 만나  지나듯 날 위로하던 누구의 말대로 고작 한 뼘짜리 추억을 잊는 게 참 쉽지 않아 시간이 지나도 여전히 날 붙드는 그곳에  우리는 오렌지 태양 아래 그림자 없이 함께 춤을 춰 정해진 안녕 따위는 없어 아름다웠던 그 기억에서 만나  우리는 서로를 베고 누워 슬프지 않은 이야기를 나눠 우울한 결말 따위는 없어 난 영원히 널 이 기억에서 만나 Forever young  우우우 우우우우 우우우 우우우우 Forever we young 우우우 우우우우 이런 악몽이라면 영영 깨지 않을게,록/메탈,2020.05.06,4.2,42393
1,13,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,"105,996",가을밤이 찾아와 그대를 비추고 또 나를 감싸네 눈을 감을 때마다 향기로운 네 맘이 내게 전해지네 너는 무슨 생각해 나란히 누워서 저 별을 바라볼 때면 나와 같은 마음인지는 몰라도 너와 함께 있는 이 순간이 난 소중해 나랑 같이 걸을래 혹시 내일은 뭐해 네가 부담되지 않는 날에 산책이라도 할래 그냥 날이 좋길래 너와 걷고 싶어져서 내일 많이 바쁘지 않으면 혹시 나랑 같이 걸을래 많이 어색한가 봐 자꾸 딴 델 보고 널 닮은 별만 바라봐 싱그럽게 불어오는 바람에 너와 함께 있는 이 순간이 난 소중해 나랑 같이 걸을래 혹시 내일은 뭐해 네가 부담되지 않는 날에 산책이라도 할래 그냥 날이 좋길래 너와 걷고 싶어져서 내일 많이 바쁘지 않으면 혹시 나랑 같이 걸을래 힘들어 보일 땐 내가 더 아파오고 속상한 마음만 커져 내가 곁에 있을게 항상 너의 편이 되어줄게 저 하늘의 별처럼 나랑 같이 걸을래 혹시 내일은 뭐해 네가 부담되지 않는 날에 산책이라도 할래 그냥 날이 좋길래 너와 걷고 싶어져서 내일 많이 바쁘지 않으면 혹시 나랑 같이 걸을래,"발라드, 인디음악",2020.10.23,4.2,2325
1,14,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),"60,987",요즘 들어 바쁘게 시간을 보냈지 아끼던 내 신발 색이 바랬으니 불과 몇 달 만에 많은 것이 변했나 봐 너는 내게 찾아와서 물어 How you feel Well I feel love I feel blessed 과분하게 많이 받은 것 같아 지금까지 날 도와준 이들 이름 하나하나 빠짐없이 여기에 남기기로 했지 이곳에 오기 전에 난 그저 방구석에서 변하는 게 무서웠기에 두꺼운 이불을 덮어놨네 의사 선생님이 말했지 조금은 다를지 몰라도 Gotta see yourself 당연한 말이지만은 난 기준을 남에게 뒀었지 I know 이제서야 주변을 봐 지금껏 남은 친구들과 떠나지 않은 사람들 모두를 기억해 나는 이 곡에다가 너무 늦게 말을 건네 넌 당연하게 웃어줬네 but I can never right my wrongs 적어두지 않는다면 적어놨네 Credit 고마웠던 사람들에게 너무 많은 Page 네가 나올 때까지 읽었으면 해 Baby it’s your birthday 괜찮아 오늘은 내가 몰래 낼게 네가 말해 전부 다 얼마 We like fast cars fast money 시간은 눈 깜짝할 사이 빨리 흘러가지 어제 자주 듣던 노래 역시 내일이 오면 잊혀져 내 사진도 흐릿해져 가지 많이 했던 고민도 어느덧 생각조차 안 나고 하나도 거슬리지 않게 유지해 핸드폰의 매너 모드 Cuz I know that 나는 조금도 특별하지 않아 정말로 but I don't wanna die young 바람처럼 왔다 가긴 싫어 절대 아무도 날 몰라봤을 때를 난 기억해 나는 원해 영원히 남기를 너의 기억 속에 이 막이 내리고 음악이 흐르면 모두 떠나가겠지만 잠시 남아줘 짧은 영화라고 너는 느낄 수도 있지만 스쳐가는 많은 이름 어딘가에 I might be in your Credit 고마웠던 사람들에게 너무 많은 Page 네가 나올 때까지 읽었으면 해 Baby it’s your birthday 괜찮아 오늘은 내가 몰래 낼게 네가 말해 전부 다 얼마 죽일 듯이 화를 내도 내일이면 전부 식어 싫어도 뭐 어쩌겠어 이게 나의 직업 미소 지어 웃음꽃 담배 피워 죽은 목 술을 먹고 분을 토해 침대 누워 잠을 청해 잠이 안 와 어제 했던 멍청했던 실수 덕에 음이 나간 내 인생은 작곡가의 짐을 더해 정리해봐 Credit 오토튠은 우리 가족 좋은 노래였었구나 이제서야 음이 맞아 I might be on your credit 참아 왔지 너무 오래 아쉬워 눈물이 흘러 내린대도 속이 편할지도 몰라 검은 화면 속의 Credit I’ll be waiting for the happy ending 올라가는 수많은 이름들 사이 난 기도해 끝이 아니길 I wish I make it till the last day I wish I make it till the last day I wish I make it till the last day I wish I make it till the last,랩/힙합,2020.12.19,4.7,4004
1,15,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악동뮤지션),"353,296",일부러 몇 발자국 물러나 내가 없이 혼자 걷는 널 바라본다 옆자리 허전한 너의 풍경 흑백 거리 가운데 넌 뒤돌아본다 그때 알게 되었어 난 널 떠날 수 없단 걸 우리 사이에 그 어떤 힘든 일도 이별보단 버틸 수 있는 것들이었죠 어떻게 이별까지 사랑하겠어 널 사랑하는 거지 사랑이라는 이유로 서로를 포기하고 찢어질 것같이 아파할 수 없어 난 두세 번 더 길을 돌아갈까 적막 짙은 도로 위에 걸음을 포갠다 아무 말 없는 대화 나누며 주마등이 길을 비춘 먼 곳을 본다 그때 알게 되었어 난 더 갈 수 없단 걸 한 발 한 발 이별에 가까워질수록 너와 맞잡은 손이 사라지는 것 같죠 어떻게 이별까지 사랑하겠어 널 사랑하는 거지 사랑이라는 이유로 서로를 포기하고 찢어질 것같이 아파할 수 없어 난 어떻게 내가 어떻게 너를 이후에 우리 바다처럼 깊은 사랑이 다 마를 때까지 기다리는 게 이별일 텐데 어떻게 내가 어떻게 너를 이후에 우리 바다처럼 깊은 사랑이 다 마를 때까지 기다리는 게 이별일 텐데,발라드,2019.09.25,4.7,28013
1,16,혼술하고 싶은 밤,벤,"45,214",위로받고 싶은 날 내겐 말해도 돼 위로받고 싶은 날 내겐 기대도 돼 비에 섞인 음악 소리에 혼자 젖은 새벽 감성에 때론 너무 지치고 때론 너무 지쳐서 가끔 아주 가끔 혼술하고 싶은 밤 전화해 혼자 있고 싶은 밤 전화해 참았던 눈물에 울컥해도 괜찮아 가끔 아주 가끔 혼술하고 싶은 밤 전화해 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔 웃고 싶지 않은 날 그냥 그래도 돼 도망치고 싶은 날 그래 떠나도 돼 비에 섞인 눈물 소리에 젖어 드는 슬픈 감정에 때론 너무 지치고 때론 너무 지쳐서 가끔 아주 가끔 혼술하고 싶은 밤 전화해 혼자 있고 싶은 밤 전화해 참았던 눈물에 울컥해도 괜찮아 가끔 아주 가끔 혼술하고 싶은 밤 전화해 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔 전부 이해할 수 없지만 내게 말해 참았던 눈물이 왈칵 쏟아질까 봐 미치게 답답해 울컥하는 마음에 가끔 기대도 돼 내게 혼술하고 싶은 밤 외로워 혼자라는 생각에 서러워 말없이 눈물로 소리쳐도 괜찮아 그래 울어도 돼 혼술하고 싶은 밤 외로워 잠이 오지 않는 이 밤에 한 번쯤 소리 내 울컥해도 괜찮아 가끔 아주 가끔,발라드,2020.12.02,2.1,5279
1,17,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,"289,686",흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 스쳐지나간건가 뒤돌아보지만 그냥 사람들만 보이는거야 다와가는 집근처에서 괜히 핸드폰만 만지는거야 한번 연락해 볼까 용기내 보지만 그냥 내 마음만 아쉬운 거야 걷다가 보면 항상 이렇게 너를 바라만 보던 너를 기다린다고 말할까 지금 집앞에 계속 이렇게 너를 아쉬워 하다 너를 연락했다 할까 지나치는 꽃들 속에서 네 샴푸향만 보이는거야 스쳐지나간건가 뒤 돌아보지만 그냥 내 마음만 바빠진거야 걷다가 보면 항상 이렇게 너를 바라만 보던 너를 기다린다고 말할까 지금 집앞에 계속 이렇게 너를 아쉬워 하다 너를 연락했다 할까 어떤 계절이 너를 우연히라도 너를 마주치게 할까 난 이대로 아쉬워하다 너를 바라만 보던 너를 기다리면서 아무말 못하고 그리워만 할까 걷다가 보면 항상 이렇게 너를 바라만 보던 너를 생각한다고 말할까 지금 집앞에 기다리고 때론 지나치고 다시 기다리는 꽃이 피는 거리에 보고파라 이밤에 걷다가 보면 항상 이렇게 너를 아쉬워 하다 너를 기다린다고 말할까 지금 집앞에 계속 이렇게 너를 아쉬워 하다 너를 연락했다 할까,"록/메탈, 국내드라마",2019.08.23,4.0,12229
1,18,When We Disco (Duet with 선미),박진영,"78,989","마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도  너 빼고 나머진 다 Blur 너만 보였지 (When we d.i.s.c.o.) 빨려 들어갔어 Rapture 밤이 새도 몰랐지 넌 지금 어디에 있는지 날 가끔 생각은 하는지 아름다웠던 그 시절의 우릴 Do you remember baby  마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도  춤을 추는 우리를 다 바라보았지 (When we d.i.s.c.o.) 움직임 하나하나가 전율을 일으켰지 넌 그걸 잊을 수 있는지 나처럼 잊지 못하는지 아름다웠던 그 시절의 우릴 Do you remember baby  마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도  찌른 건 하늘이 아니라 서로의 마음이었었지 기억하니 Do you remember 흔든 건 골반이 아니라 서로의 인생이었었지 Do you, do you remember baby  마법 같았지 When we disco when we disco 그래서 잊지를 못해 아직도 너무 그리워 When we disco when we disco 너도 기억하고 있는지 지금도",댄스,2020.08.12,3.9,7160
1,19,Blueming,아이유,"311,611","‘뭐해?‘라는 두 글자에 ‘네가 보고 싶어’ 나의 속마음을 담아 우 이모티콘 하나하나 속에 달라지는 내 미묘한 심리를 알까 우  아니 바쁘지 않아 nothing no no 잠들어 있지 않아 insomnia nia nia 지금 다른 사람과 함께이지 않아 응, 나도 너를 생각 중  우리의 네모 칸은 bloom 엄지손가락으로 장미꽃을 피워 향기에 취할 것 같아 우 오직 둘만의 비밀의 정원  I feel bloom I feel bloom I feel bloom 너에게 한 송이를 더 보내  밤샘 작업으로 업데이트 흥미로운 이 작품의 지은이 that’s me 우 어쩜 이 관계의 클라이맥스 2막으로 넘어가기엔 지금이 good timing 우  같은 맘인 걸 알아 realize la lize 말을 고르지 말아 just reply la la ly 조금 장난스러운 나의 은유에 네 해석이 궁금해  우리의 색은 gray and blue 엄지손가락으로 말풍선을 띄워 금세 터질 것 같아 우 호흡이 가빠져 어지러워  I feel blue. I feel blue. I feel blue. 너에게 가득히 채워  띄어쓰기없이보낼게사랑인것같애 백만송이장미꽃을, 나랑피워볼래? 꽃잎의 색은 우리 마음 가는 대로 칠해 시들 때도 예쁘게  우리의 네모 칸은 bloom 엄지손가락으로 장미꽃을 피워 향기에 취할 것 같아 우 오직 둘만의 비밀의 정원  I feel bloom I feel bloom I feel bloom 너에게 한 송이를 더 보내",록/메탈,2019.11.18,4.6,44441
1,20,늦은 밤 너의 집 앞 골목길에서,노을,"182,978",오래되었어 그때 너의 웃음 너의 목소리 잊혀진거 같아 시간의 위로 그 말의 의미를 이젠 알아 아픈 니 얘기도 적당히 할 수 있어 그런데 이게 뭐랄까 난 난 술 한잔하면서 괜찮은 듯 얘기하며 널 털어냈는데 집으로 돌아오면서 한 번 더 떠오른 기억에 걸음을 멈춰 서서 이렇게 울고 있어 자연스럽게 발걸음을 돌려 나 바래다주던 익숙한 길을 가 밤이 깊어져서 아무것도 보이지 않아도 손을 흔들면서 인사하던 널 봤어 그런데 이게 뭐랄까 난 난 술 한잔하면서 괜찮은 듯 얘기하며 널 털어냈는데 집으로 돌아오면서 한 번 더 떠오른 기억에 걸음을 멈춰 서서 이렇게 울고 있어 아무도 없어서 참 다행이야 나 이렇게 편안히 너를 부를 수 있는 걸 외로운 위로겠지만 그래서 이젠 뭘 할까 난 난 널 생각했어도 괜찮은 듯 얘기하며 다 지워냈는데 집으로 돌아오면서 한 번 더 떠오른 추억에 걸음을 멈춰 서서 또다시 울고 있어,발라드,2019.11.07,2.5,19463
1,21,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (Mirani),"61,848",바뀔 시간이 됐어 We go up with party 벌어 Cash fame 이젠 이뤄 내 자리 My way 봐 허덕이다 하늘까지 얼어 붙은 삶을 바꿔 더이상 더이상 떨지 않지 I got the win 나를 더 믿어 하늘에 빌어 안보여 뒤 부셔 백미러 Imma hop out the beamer 사계절 Winter on my body Achoo Winter on my body Achoo 난 더 보여줘야 돼 Ballin’ 누비지 날 버린 이 거리를 빌어 먹을 내 처지 전부 다 해치워 버리고 All in 의심 없이 달려 왔지 같은 거리 동네 출신 이뤄낼 차례가 됐어 직진 떠 올라 난 매일이 나를 무시 하던 애들을 다 제끼고 I’m ready Or die 목걸이 금방 걸구 온다 말했었잖아 쉬어 엄만 곧 내 노래가 들려올 테니까 걱정하지마 에이 에이 이제는 지켜만 봐 예예예 나는 될 수 밖에 없어 난 기억해 How we live 멈추지 않아 절대 될 때까지 Cuz 난 기억해 How we live 멈추지 않아 절대 될때까지 바뀔 시간이 됐어 We go up with party 벌어 Cash fame 이젠 이뤄 내 자리 My way 봐 허덕이다 하늘까지 얼어 붙은 삶을 바꿔 더이상 더이상 떨지 않지 I got the win 나를 더 믿어 하늘에 빌어 안보여 뒤 부셔 백미러 Imma hop out the beamer 사계절 Winter on my body Achoo Winter on my body Achoo 난 계속 달렸어 Put on my city 기억도 못 할 만큼 많아 할 일이 I did it I did it 앞길을 막으려는 너의 그 기분 I get it I get it 내가 변했다는 네 말은 너 말고 안 믿어 소년의 말썽은 내가 참기로 I’m taking the H1GH road 기대도 안돼 네가 하는 반성 I got the win Don’t forget the sweat the blood Don’t forget the tears 잊혀지질 않아 우리 엄마의 눈물이 그래서 더 빨리 벌어 더 많이 Achoo 바뀔 시간이 됐어 We go up with party 벌어 Cash fame 이젠 이뤄 내 자리 My way 봐 허덕이다 하늘까지 얼어 붙은 삶을 바꿔 더이상 더이상 떨지 않지 I got the win 나를 더 믿어 하늘에 빌어 안보여 뒤 부셔 백미러 Imma hop out the beamer 사계절 Winter on my body Achoo Winter on my body Achoo 이젠 모두 내게 맞춰 비위 기분이 안 좋은 게 용납이 안 되는 위치 빌려 쓴 미소는 나에게 질려버렸다는 듯이 이따금씩 이자를 묻지 I’mma pay 4 it 숫자 세 개 마다 붙어있는 쉼표 아디다스가 보낸 신발을 신고 밤마다 부스는 진동 이건 진통 울 엄마도 모르는 그대가 어떻게 이모 언제나 그랬듯이 Time to get the papers 아버지의 차는 독일로 국적이 바뀌고 어린이에게도 권장되는 Rapper Mr Right direction 더는 아닐 수도 돈이 아니었지 내 목표 본의 아니게 보폭을 넓혀 종환이는 Morpheus Neo가 아닌 CEO가 될지도 Tape RED Tape BLUE So what you gon do Do it do it 무위도식 뻥이야 쟤네 벌이 2020 Did me dirty 기원 COVID-19의 종식 Yessirski 높은 출신 우디 우기 그루비 치원이형이 내 Broski We miss 민식 DJ SMMT TRADE L Naughty Golden $hway 바뀔 시간이 됐어 We go up with party 벌어 Cash fame 이젠 이뤄 내 자리 My way 봐 허덕이다 하늘까지 얼어 붙은 삶을 바꿔 더이상 더이상 떨지 않지 I got the win 나를 더 믿어 하늘에 빌어 안보여 뒤 부셔 백미러 Imma hop out the beamer 사계절 Winter on my body Achoo Winter on my body Achoo,랩/힙합,2020.12.05,4.5,10807
1,22,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"161,903",어떻게 지내 식상한 말이 내 가사가 될 줄 몰랐어 얼마 안됐네 지나온 날이 다 알아도 그립더라고 i still need you i need you i still need you i need you 시간이 필요했어 우린 정말 사랑했지만 가살 쓰는 법도 잊어버리게 됐지 난 넌 헤어지면 우리 노랠 제발 내지 말아 달라 했지만 못 들어줘 미안 나는 하루 종일 누워 있었어 불면이 심해져서 안 피곤한 날이 없어 가끔은 문 밖에서 누가 문을 두드려 그건 환상인데도 나는 두려워 다시 눈 뜨면 니가 있을까 그럼 무서운 표정을 지을까 아니면 어떤 대화를 나누고 싶어질 수도 있어 그때처럼 대체 왜 보고싶지 남겨진 상처 대신 남은 건 혼자 돼버린 역시 너와 나겠지 난 아직 낯설기만 해 넌 어때 더 지독해 지기 전에 잊어볼게 어떻게 지내 식상한 말이 내 가사가 될 줄 몰랐어 얼마 안됐네 지나온 날이 다 알아도 그립더라고 i still need you i need you i still need you i need you 월요일에 병원을 예약했어 너 없이 사는게 힘들었나봐 하루도 빼지 않고 사람을 만나 너도 알겠지만 오봉이도 데려 왔어 너무 그리워하지 않더라 예범이는 난 약을 먹었지만 아닐거야 별일은 자전거를 타고 어디론가 가려하면 다 너와 간 곳 뿐인게 좀 그럴 뿐야 여기저기에 핑계를 대 불면증 습관이 돼 너가 아닌 사람에게 널 원하고 흉터가 된 상처는 더 이상 아프지가 않잖아 그래서 널 그리나봐 이젠 눈물이 나와 널 다치게 하지 않을 순 없었을까 만약 나 때문이었다면 다 나 때문이면 어떻게 지내 식상한 말이 내 가사가 될 줄 몰랐어 얼마 안됐네 지나온 날이 다 알아도 그립더라고 i still need you i need you i still need you i need you 널 이렇게 망가지게 한 게 나인 건 아닐까 내가 이렇게 망가지다니 대체 왜 병원에 다닐까 널 이렇게 망가지게 한 게 나인 건 아닐까 내가 이렇게 망가지다니 대체 왜 병원에 다닐까,"랩/힙합, 인디음악",2020.03.05,1.3,26157
1,23,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"371,006",네가 없이 웃을 수 있을까 생각만 해도 눈물이나 힘든 시간 날 지켜준 사람 이제는 내가 그댈 지킬 테니 너의 품은 항상 따뜻했어 고단했던 나의 하루에 유일한 휴식처 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니깐 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 햇살처럼 빛나고 있었지 나를 보는 네 눈빛은 꿈이라고 해도 좋을 만큼 그 모든 순간은 눈부셨다 불안했던 나의 고된 삶에 한줄기 빛처럼 다가와 날 웃게 해준 너 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니깐 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 알 수 없는 미래지만 네 품속에 있는 지금 순간 순간이 영원 했으면 해 갈게 바람이 좋은 날에 햇살 눈부신 어떤 날에 너에게로 처음 내게 왔던 그날처럼 모든 날 모든 순간 함께해,"발라드, 국내드라마",2018.03.20,3.9,9375
1,24,How You Like That,BLACKPINK,"180,561","보란 듯이 무너졌어 바닥을 뚫고 저 지하까지 옷 끝자락 잡겠다고 저 높이 두 손을 뻗어봐도  다시 캄캄한 이곳에 light up the sky 네 두 눈을 보며 I’ll kiss you goodbye 실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋  Ha how you like that? You gon’ like that that that that that How you like that? How you like that that that that that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  Your girl need it all and that’s a hundred 백 개 중에 백 내 몫을 원해 Karma come and get some 딱하지만 어쩔 수 없잖아 What’s up, I’m right back 방아쇠를 cock back Plain Jane get hijacked Don’t like me? Then tell me how you like that  더 캄캄한 이곳에 shine like the stars 그 미소를 띠며 I’ll kiss you goodbye  실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋  Ha how you like that? You gon’ like that that that that that How you like that? How you like that that that that that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  Now look at you now look at me Look at you now look at me Look at you now look at me  How you like that  날개 잃은 채로 추락했던 날 어두운 나날 속에 갇혀 있던 날 그때쯤에 넌 날 끝내야 했어 Look up in the sky it’s a bird it’s a plane  Bring out your boss bish  BLACKPINK!  How you like that You gon’ like that How you like that",댄스,2020.06.26,3.7,29170
